,comments,Positive,Neutral,Negative,Compound
12,Great furniture styles for urban living. Great selection of items for our taste. Strongly recommend a visit 👍🏼,0.518,0.482,0.0,0.6024
13,"Fantastic experience and service! Sam was very attentive and able to answer our queries with no issues, great job!",0.39449999999999996,0.5495,0.056,0.54545
14,"Very family friendly place with friendly staff, Sylvia! Furniture range is wide and overall good experience! Budget friendly too",0.48233333333333334,0.5176666666666667,0.0,0.5728333333333333
15,Love this store with its beautiful furniture. The staff are also very friendly and helpful. We are looking forward to our new home with castlery items!,0.36966666666666664,0.6303333333333333,0.0,0.5194666666666666
16,Bought a sofa here. The shopping experience was lovely. Good range of furniture options available that are both comfortable and lovely looking. The staff here are really helpful and knows their stuff well and able to answer my queries. Will be returning to get more items when they are for sale again.,0.2468,0.7532,0.0,0.4169
17,"Excellent service given by Jacob throughout our visit. Overall, their poducts are very well design and of good quality. Prices are very reasonable price too. Highly recommended.",0.34375,0.65625,0.0,0.360475
18,"Visited Castlery showroom at Jit Poh last week and then visited again this week. Why? Its a pleasant environment they have created here. You can spend time browsing, sit and try some elegant pieces of modern and classic furniture and dream on..",0.1865,0.8135,0.0,0.31837499999999996
19,Had a good experience! The staff was friendly and helpful. We was being guide to pick the right items for our home.,0.3943333333333333,0.6056666666666667,0.0,0.37943333333333334
20,staff is friendly and knowledgeable. furniture design is good and location easily accessible by public transport. highly recommend!,0.5173333333333333,0.4826666666666667,0.0,0.5224333333333333
21,"A wide array of furnishings that is modern and homely. Ivy was great in assisting queries and prompt on services.

Definitely a must-visit for new home owners looking for worthy buys.",0.24166666666666667,0.7583333333333333,0.0,0.4352333333333333
22,The best place to buy furniture in Singapore. Amazing quality at reasonable prices.,0.431,0.569,0.0,0.6113999999999999
23,Was served by Sylvia. She was very knowledgeable and friendly. She answered all our questions politely. Very family friendly place.,0.2365,0.7635,0.0,0.26892499999999997
24,We like Castlery for its design but our recent experience will make us stop using it. We ordered two side tables two weeks ago which unfortunately were delivered with clear quality issues. One piece had obviously been dropped and another …,0.077,0.8306666666666667,0.09233333333333334,-0.07003333333333334
25,Good place for furniture shopping. A lot of variety and customer service is good. Bought a bed frame and sofa. Thanks Castlery.,0.348,0.652,0.0,0.2907
26,Really enjoyed to spend time in Castlery showroom. Their staff very helpful when we are searching a sofa for my aunt. Varies of types displayed and we tried one by one. Product quality is good and my aunt very happy with her new sofa!,0.23500000000000001,0.765,0.0,0.45225
27,They have a wide variety of furniture and their staff are very helpful and kind. Their furniture is affordable and has a very good quality. Bought a sofa that feels very comfortable.,0.3456666666666667,0.6543333333333333,0.0,0.5839666666666666
28,"As first time homeowners, their service really made the process of looking for and buying furniture stress free and easy :) We really appreciate the friendly and professional staff (specifically Din and Ivy), who helped us with our …",0.31,0.634,0.055,0.9162
29,"They have a great range of furnitures that are modern and stylish, with a reasonable and affordable price tag! Nikki was really helpful in providing us the information we need for the furnitures. Will definitely recommend this company to others!",0.31,0.6900000000000001,0.0,0.6012666666666666
30,"The customer service from Nikki is great. She’s very approachable and patient with our queries.

The showroom has a great ambience and great design layouts for customer’s reference.

Overall, it’s a wonderful experience at Castlery.",0.3205,0.6795,0.0,0.511225
31,My wife and I researched on sofa and chance upon the Tana collection from Castlery. We went down to the shop and try the sofa. We feel relax and easy browsing the store and trying every sofa available and comparing the various options. …,0.09975,0.65025,0.0,0.237575
32,Store has a great ambience and has a great selection of modern-looking furnitures! Furnitures all look and feel premium and are of a reasonable price. Will definitely revisit the store again if I were to change furniture.,0.23266666666666666,0.7673333333333333,0.0,0.42023333333333335
33,"A very customer oriented place. Great place to view a variety of furnitures. With the help of Nikki, we were able to source for the stuff that would match what we already have. Great Job Nikki!",0.30425,0.69575,0.0,0.4214
34,"Very pleasant experience. Received good quality Castlery products. More importantly, the delivery timing was sharp and their after-sales service support was excellent.
Case in point :
It was discovered during delivery that a set of legs for …",0.36925,0.63075,0.0,0.43935
35,Enjoyable shopping experience with Sam’s assistance. Good prices for the quality!,0.389,0.611,0.0,0.43015000000000003
36,"Lovely furniture at reasonable prices. Good quality and selections. Professional, patient, friendly service by Kester. Glad to have made our purchase.",0.42675,0.57325,0.0,0.47495
37,It's a very nice place. Bunch of different choices. I like sofa there very much. Good choice for me.,0.337,0.663,0.0,0.29945
38,"Wonderful customer service!
We were served by Sylvia at the Jit Poh showroom. She sat down with us and provided options and consideration for our now purchased sofa. She was patient and friendly altogether. Directly after the session, she …",0.2112,0.7888,0.0,0.22106
39,Experience was welcoming and friendly. Kester’s such a great help and we were able to make an informed purchase comfortably.,0.5680000000000001,0.43200000000000005,0.0,0.7947
40,"Super friendly, easy, no sales pressure staff. Nice selection and fair prices.",0.62,0.246,0.134,0.69495
41,Had such a hard time picking out items for our new home as they were all really beautiful! We also liked how we could customise the fabric for the sofa. The showroom is also staffed by really friendly and helpful people (:,0.31266666666666665,0.665,0.022333333333333334,0.6373666666666666
42,"My partner and I just purchased our living room furniture. Excellent service, with Nikki guiding and helping us decide on colours and different pieces of furniture. Delivery and  logistics seamless!",0.09866666666666667,0.9013333333333333,0.0,0.23653333333333335
43,"Staff are really helpful and efficient, especially Sylvia & Anson. The shopping experience is really the best - fast and responsive (even at night), and you won't get 'bounced off' to another staff or another department if you have queries.",0.3365,0.6635,0.0,0.7604500000000001
44,Wonderful staff at Castlery which let us explore the showroom at ease. Beautiful display of furniture and wide variety. Love the entire experience of shopping here and we are so glad we finally decide on Ethan sofa!,0.364,0.636,0.0,0.715
45,"The showroom is bigger than expected. Furniture's colour palette is to my liking. We were served by Evelyn, who is very friendly. Thumbs up!",0.1535,0.8465,0.0,0.2358
46,"Came here just to browse, but in the end got myself a coffee table set and sofa. Nice environment, friendly staff and good quality furniture.",0.315,0.685,0.0,0.4088
47,"Very good experience, Kester was very helpful, even on the weekend.

Very well laid out selection that made the easy choice.",0.3965,0.6034999999999999,0.0,0.67805
48,"Love the Capella 3 seater! Simple design, nice fabric and super comfy too. Has a nice ottoman to complement the sofa. Excellent customer service by Alan!",0.47075,0.52925,0.0,0.586425
49,"Was here to get bed frame and dining table for our new bto house :) Looking for at least 2M long dining table, glad we met Ivy and she is so friendly assisting us and intro to us what we need. And also advise us the color pairing as well. Thank you so much!",0.3,0.7000000000000001,0.0,0.5238
50,"I like their furniture is very beautiful, looking forward to our new home and their furniture. Thank you castlery.",0.44800000000000006,0.552,0.0,0.56625
51,"Very beautiful and cosy showroom. Inspired to decorate my new house the same too! Has a wide variety of sofa catered to different needs and preferences. The sales person, Din, is friendly and familiar with the products. Provided a very good and detailed explanation of the different sofa and advice based on preferences.",0.2448,0.7552,0.0,0.41824
52,Service was excellent. Din attended to us. He was very helpful and patient in helping us through our selection. He gave useful advice for the colour combination for the dining table set as well as the sofa and cushions.,0.303,0.6970000000000001,0.0,0.458025
53,"Excellent range of contemporary furniture that are of good quality & price range. Staff are enthusiastic and professional, and helpful with their advice. Our favourite place to shop for furniture!",0.27066666666666667,0.7293333333333333,0.0,0.4845
54,"Perfect showroom, good service. Furniture design match perfectly what i’m looking for.",0.5655,0.4345,0.0,0.6859999999999999
55,"Been Recommended by my cousin who just bought a sofa here. There are a lot of design & model to let us choose. Environment is very comfortable, the background music, the lighting. Staff is very friendly & give us suggestion.",0.21125,0.78875,0.0,0.324975
56,Have bought a dining table previously and recommend to our friend for their new place. Showroom at Jit Poh is bigger than expected. Great customer service by Evelyn!,0.2816666666666667,0.7183333333333334,0.0,0.4498666666666667
57,great showroom and very friendly staff! would definitely shop here again :-),0.6095,0.3905,0.0,0.7238500000000001
58,Friendly staff with great advise. Wide variety of choices at a great price. One stop for all your living and dining needs.,0.37166666666666665,0.5563333333333333,0.072,0.3787666666666667
59,"Great store, friendly staff. Fantastic collection of retro modern furniture.",0.602,0.39799999999999996,0.0,0.6824
60,Beautifully designed furnitures at reasonable prices!  Went to the showroom twice to have a feel of the sofas before finally deciding which design to buy. Made the order online - hassle free! Benson was really informative and helpful when answering our queries. Will definitely recommend them:),0.3676,0.6324,0.0,0.45496000000000003
61,This store has quite a wide range of home products for me and my hubby to choose from and its pretty much special with many choices to choose from. staff evelyn is very helpful and nice towards us and even gives us recommendation on the …,0.245,0.7549999999999999,0.0,0.7206
62,"Love how Castlery is affordable yet doesn't comprise the style! Went to their showroom twice and was greeted with friendly staff. The showroom was spacious and nicely decorated! Thanks to Sylvia for helping us with our enquires, can't wait for our new sofa to arrive!",0.3155,0.6845,0.0,0.585275
63,"Quality furniture at affordable price points. We bought an Adams chaise sectional. It has deep seating and extra plush back cushions, qualities which we were hunting for but which cost a lot more at other places, according to our research. …",0.0,0.75,0.0,0.0
64,The furniture here are quite solid and nice looking. I bought the vincent dinning table set during their discount period. The staff here are very nice and helpful. Definitely recommended and will come back again.,0.34875,0.65125,0.0,0.470175
65,We were served by Nikki who displayed good attitude as a customer serving person. She is cheerful and gave us confidence in her,0.3325,0.6675,0.0,0.56975
66,"We engaged one of the very helpful staff with questions on the product, delivery and more. Very helpful, knowledgeable and patient! Good service and we would recommend this showroom",0.402,0.598,0.0,0.6121666666666666
67,"Anson has been such a great help in helping us decide on the sofa that we need. Shopping at Castlery was such a wonderful experience, will be back for more!",0.3375,0.6625,0.0,0.7258
68,"Very personable staff in their showroom. Nikki really listened to our needs and helped us make up our minds. The clean design of their furniture makes us come back here again and again, not to mention at very competitive prices.",0.066,0.934,0.0,0.1903
69,"Love the virtual showroom that CASTLERY has. Was able to spot our dining table, together with the measurements online. Came down to the physical showroom and had such a hassle free experience, bought our dining table in a blink of an eye! Thanks for the beautiful experience!",0.30074999999999996,0.69925,0.0,0.4615
70,"We absolutely enjoyed our shopping experience here. Sylvia was extremely helpful and recommend what's best for our home. Beautiful store and easy to find what matches our home aesthetic. I strongly recommend Castlery, look for Sylvia, she will assist you with care without even being pushy. Hospitality on Top!",0.4636,0.5364,0.0,0.6611400000000001
71,An amazing experience with the sales representative Ms Ivy. Service was great and had full knowledge in answering our queries. Seamless purchase transaction. Will definitely come back again.,0.254,0.746,0.0,0.403175
72,It is very easy to locate the place and the space inside is very well thought out. The staff is very helpful and welcoming and it is easy to browse around. The collection of furniture is modern and there are a lot of options. It is very easy to look around and decide on something. Good collection of furniture as well.,0.3004,0.6996,0.0,0.51518
73,Love the showroom. Nice ambience and salesperson Din was very helpful. Even sharing his advise and recommendations. thumbs up! Definitely will return again for future furnishing needs!,0.3538,0.6462,0.0,0.41634
74,"My second sofa buy, very satisfy with Castlery services and product.",0.248,0.752,0.0,0.5095
75,Not the most convenient to visit show room. But it is the best way to see complete range of well designed furniture. Great customer service who are always willing to help.,0.27899999999999997,0.721,0.0,0.5071
76,"Bought a Theo Round Dining Table. When it arrived, it was all scratched up on the surface and we contacted Castlery who offered a replacement. Replacement table came in last week and we are already noticing new scratches on the ""tempered …",0.0,1.0,0.0,0.0
77,Comfortable relax ambience. Products were well displayed. Staff were friendly and helpful. Only grouse I had was parking. Overall nice experience. Recommended.,0.5871666666666666,0.41283333333333333,0.0,0.39175
78,"I went to Castlery showroom to check on the Todd sofa I ordered  and wanted to change to a Pebble sofa. Then being indecisive as I am, I decided to stick with my original order again. The Castlery team were so accommodating and nice and …",0.14233333333333334,0.814,0.043666666666666666,0.1825
79,My second time back at Castlery for our home furniture! It was a very fuss free experience as their website was very informative & we were able to customise the details of the sofa we were eyeing to get a better look at it. At their …,0.061,0.939,0.0,0.2521333333333333
80,Its a very pleasant showroom and staff are professional. Sylvia Mallari was serving us and her customer service is excellent. Made us feel taken care off and I feel good making the purchase of a sofa. Keep it up.,0.23275,0.76725,0.0,0.45475
81,Good quality and wide selections. Bought a dining table and tv console. Enjoyed the shopping experience here :),0.3323333333333333,0.6676666666666666,0.0,0.36806666666666665
82,Really like the style of furniture and options available. The team there is also very helpful and patient with all the testing and trying out we did. They also recommended sofa colours to match our walls and existing furniture. Scheduling …,0.1385,0.8614999999999999,0.0,0.27444999999999997
83,I love to visit Castlery ji poh. I was served by Nikki. She is so helpful and serve with a smile. She is really a wonderful sales person. Thank you Nikki for your great help .,0.4076,0.5924,0.0,0.53712
84,"Excellent service, friendly staff and extremely helpful. Furniture is super quality and customisable. Delivery dates are flexible and comes with delivery and installation included. Highly recommended.",0.49725,0.50275,0.0,0.49302500000000005
85,Helpful staff with useful recommendations. A lovely environment and showroom. Had a lovely experience at Castlery!,0.5733333333333334,0.42666666666666664,0.0,0.6335333333333333
86,Din was very helpful and patient in helping us to pick the right colour combination for our sofa as well as the dining table set. Service was excellent.,0.4505,0.5495,0.0,0.661
87,The shopping experience was lovely! The staff here are friendly and really helpful. Will be back again :),0.48233333333333334,0.5176666666666666,0.0,0.6084
88,"Nice furniture, sleek modern designs but affordable as well. Highly recommend",0.565,0.435,0.0,0.485
89,My experience here at Castlery was simply amazing including the furniture and the service that they offered. I went to the store first to check out where Samirah helped me decide what I really wanted and then continued offline to ensure a …,0.15,0.819,0.031,0.42955
90,"Had a great experience furniture shopping for our new home. Samira was a great help, very knowledgeable and extremely pleasant. Very pleased with our purchases!",0.4796666666666667,0.5203333333333333,0.0,0.6835666666666667
91,Always loved their collection of furniture. Great quality for affordable price. Lovely customer service!,0.5386666666666666,0.4613333333333334,0.0,0.6160666666666667
92,Absolutely love the designs available at Castlery! So simple and yes clearly have a high quality finish. Highly recommend coming to the showroom to browse.,0.373,0.627,0.0,0.5637
93,Great place to shop for furniture. They have plenty of modern designs that fits your house theme. Recommended place to shop.,0.2753333333333333,0.7246666666666667,0.0,0.27573333333333333
94,Great experience from Silva. Very impressed by the details that was covered. Pleasant shopping experience definitely. Will come back again. Payment was seamless and furniture quality is tip top.,0.3674,0.6326,0.0,0.41424
95,"Great experience @ Jit Poh! Staff were casual, friendly, and ever helpful. Thumbs up for in particular for Samirah who was most helpful. A visit definitely recommended.",0.57725,0.42275,0.0,0.6137
96,Service was impeccable. Kester was knowledgeable and extremely helpful. He gave nice suggestions and was not forceful. We thoroughly enjoyed our experience at castlery.,0.26075,0.73925,0.0,0.3633
97,"Was shopping with my husband for a sofa and this showroom surprises me in a pleasant way - spacious, nicely decorated and professional staff. Was served by Sylvia and she is a gem. Highly recommended even if it is for window shopping.",0.17233333333333334,0.8276666666666667,0.0,0.356
98,Update on Vincent coffee table: I did a follow-up purchase of the new Vincent coffee table set to make use of my price protection credit voucher (and topping up good money). Spot the difference in the Vincent coffee table between what is …,0.0795,0.9205,0.0,0.31245
99,Good customer service... polite staff. Displays are well placed with good space for browsing around. Nice atmosphere too...,0.4443333333333333,0.5556666666666666,0.0,0.4467
100,"A wonderful experience at Castlery. I've always liked their stylish furniture, and coming to the showroom is always a treat. The staff are so enthusiastic, helpful and knowledgeable (thanks, Shaun and Ivy!!). But most importantly, the furniture is beautiful and of great quality! Can't wait for my sofa to be delivered.",0.376,0.624,0.0,0.59414
101,"Spacious showroom. Very knowledgeable staff and very welcoming. Service was top notch and friendly. Never regret making a purchase here.
Highly recommended for the good furniture quality and wonderful service experience.",0.36460000000000004,0.6354,0.0,0.44746
102,Thank you Allison for the great help in answering our queries.  We got a sofa here at Casterly and we can't wait to receive it,0.269,0.731,0.0,0.42595
103,"Location is easily accessible with comfortable with full selection of furniture nicely displayed. Great customer service, extremely patient and friendly!",0.5365,0.4635,0.0,0.8283
104,Great Customer service. Friendly sales person will attend to your queries. Recommended to check out their showroom before purchase.,0.397,0.603,0.0,0.4403666666666667
105,"Found our bed! Thanks to Russell for assisting us promptly. Shopping experience was very pleasant, with ample browsing space.",0.212,0.788,0.0,0.3322333333333333
106,"Nikki has been very helpful and patient, shared information in detailed and ensured our concern taken care.",0.383,0.617,0.0,0.8268
107,We love the customer service here. The sale person is very helpful to find out what we want from him. The design of the furniture here is beautiful.,0.33866666666666667,0.6613333333333333,0.0,0.5396333333333333
108,Nice showroom with wide variety of products. Found a nice sofa with the right fabric and dimensions that meet my needs.,0.2535,0.7465,0.0,0.4215
109,"Kester is extremely helpful and patient. He uses his knowledge in interior designing and provides well informed knowledge to us.

Overall a great experience shopping with Kester at Castlery",0.2966666666666667,0.7033333333333334,0.0,0.4578333333333333
110,Great selection of furniture. I've been looking for a place like this. They definitely is worth it. And the staff are so accommodating. Highly recommend!,0.4462,0.5538,0.0,0.4035
111,Had an enjoyable time trying out the comfortable furniture here. Nice variety and fabrics available.,0.4245,0.5754999999999999,0.0,0.5783
112,Came on a weekday to hunt for our sofa and Castlery at Jit Poh was very peaceful and allowed us to try out different sofas for some time. Din was very helpful to offer suggestions and his perspectives on the sofa that matches our needs and specifications. His service is definitely commendable!,0.23099999999999998,0.769,0.0,0.4913666666666667
113,"Found a brilliant modular sofa here with different configurations which fits our room perfectly. Staff were very helpful and talked us through all the options. Showroom has a great range of options as well as beds, desks etc. Highly recommended.",0.42925,0.57075,0.0,0.580575
114,Staff were very friendly and knowledgeable. Especially Benson who helped us picked the Seb dining set which is perfect for our home! Highly recommended,0.43266666666666664,0.5673333333333334,0.0,0.47476666666666667
115,Very nice studio with a wide variety of furniture. Staff is very helpful and goes out of the way to help customers.,0.3255,0.6745,0.0,0.58755
116,Great service and experience! Furnished our entire living room 👍👍,0.297,0.7030000000000001,0.0,0.3294
117,"very friendly and accommodating staff, Sylvia, has helped us to choose the suitable sofa and dining table.",0.179,0.821,0.0,0.5413
118,Great customer service by ms Ivy Diaz! Very friendly and helpful. Great showroom atmosphere too. We would recommend this showroom.,0.53775,0.46225,0.0,0.6017250000000001
119,Truly love the design of their sofa. Our 2nd sofa purchase from them. My hub was impressed with the service in their showroom during his visit! Can’t wait for our purchase to arrived! 😊,0.154,0.646,0.0,0.25048
120,"My parents bought me a MILES desk ..Im very happy with the desk, sturdy and spacious enough for me to do my study. Thumbs up!",0.08,0.9199999999999999,0.0,0.30575
121,Great services. Ivy is very helpful on all my enquiries and selection. Thumbs up. Thanks,0.515,0.485,0.0,0.385175
122,"UPDATED: Jan 2020

1) Castlery was quick to respond when this review went up on Google, so I really appreciated the prompt action in reaching out!
2) They replaced the wooden table piece, which clearly proved that the first one they sent …",0.1795,0.8205,0.0,0.55855
123,The display area has all furniture very aesthetically displayed.. nice collection . Staff is friendly and overall it’s a worthwhile trip if anyone in need for furniture .,0.27649999999999997,0.7235,0.0,0.57555
124,They have really nice furnitures at their showroom. Pricing wise is really affordable. Was attended by their staff Ivy. She is really friendly and patient in showing us the different furnitures.,0.246,0.754,0.0,0.37335
125,Service is fantastic at the store. The furniture looks like high quality. Bought a sofa at very reasonable price.,0.25066666666666665,0.7493333333333333,0.0,0.3062
126,Great service from Ivy! Given many inputs and advice on the choice of furniture for our new place! Recommended place for furniture purchase,0.30133333333333334,0.6986666666666667,0.0,0.28703333333333336
127,Lots of nice selection of furniture and excellent customer service. Overall enjoyable shopping experience.,0.47,0.53,0.0,0.5991500000000001
128,Furniture is well priced and the design is modern and contemporary. The service staff is very pro active and readily answered all my questions and doubts. I rate this store at keppel one of the best furniture stores I have been.,0.199,0.7606666666666666,0.04033333333333333,0.3690333333333333
129,showroom has a nice ambiance and sales consultants are all really nice and helpful! service was good and quick :) will come back again to shop here.,0.40249999999999997,0.5975,0.0,0.7544
130,Bought our dinning table and a study table during visiting their showroom at Singapore. Great looking furniture and nice stuff! Definitely will revisit for other furniture needs.,0.31766666666666665,0.6823333333333333,0.0,0.40116666666666667
131,"It's a nice experience... great customer service.
Location is easy to identify. They have lovely collection.",0.5373333333333333,0.46266666666666667,0.0,0.6036
132,Ivy is exceptionally helpful and professional. Castlery’s showroom is spacious with many furniture selections,0.191,0.8089999999999999,0.0,0.2377
133,Very nice showroom! Impressed when we arrived and the furnitures' designs are great! Loved the designs and at affordable price!  Thanks to Din for the friendly service!,0.52125,0.47875,0.0,0.6819
134,They have a wide range of quality products in the showroom. Staff are extremely knowledgable and helpful too!,0.1795,0.8205,0.0,0.25985
135,The showroom is quite nice with lot of variety of good furniture  of and the staff is very helpful.,0.352,0.648,0.0,0.8265
136,Bought my sofa set a year ago. And it’s still as comfortable and durable as the first day. Good quality at reasonable prices.,0.211,0.789,0.0,0.2906
137,Awesome collection. Beautiful yet affordable. Thanks Din for your help.,0.7053333333333334,0.2946666666666667,0.0,0.6350333333333333
138,"Was looking for a sofa and went to their showroom at Jit Poh Building. I was impressed with most of their items. Their furniture's are designer styles, good quality and comfortable yet sofa prices are affordable. I was assisted by Nevil and he was very helpful and answer all my queries. I've decided to order the sofa from them.",0.1718,0.8282,0.0,0.33048
139,"friendly and helpful staff, greatly priced and quality pieces",0.462,0.538,0.0,0.7184
140,It’s has been an excellent shopping experience assisted by Ivy Diaz as she helped me through. Great!,0.599,0.401,0.0,0.6153500000000001
141,Staff is extremely helpful with queries and our order. Beautiful showroom that makes you wanna get everything there!,0.3115,0.6885,0.0,0.5557
142,Sylvia provided me with an awesome wonderful service! The purchase was made without any fuss and the whole process is just so easy and great! Loving my new sofa and coffee table! Love their service !,0.495,0.505,0.0,0.7191000000000001
143,"Very nice furnitures are displayed and you have many options. Price is reasonable, and you can find good deal depending on items. Service is also good and i will come back here for my kids desk.",0.20433333333333334,0.7956666666666666,0.0,0.39926666666666666
144,Castlery team is very knowledgable and helpful - special mention to Ivy who assisted us our entire visit. Great experience.,0.541,0.45899999999999996,0.0,0.6609
145,"I like Samirah her service, very patient and give us advice. We are looking forward to our new home with castlery items! Thank you Samirah and castlery 👍🏻",0.18333333333333335,0.8166666666666667,0.0,0.24080000000000001
146,Great customer service was very helpful! Very nice furniture too!,0.591,0.409,0.0,0.67065
147,Great service! Alan was great and provided great suggestions! Fantastic ambience and great selection,0.7213333333333333,0.2786666666666667,0.0,0.7815666666666666
148,"Ivy was very kind and helpful thru out the purchase process, and the experience was great. We enjoyed the shop, and the help that ivy extended.

5 stars to her and the store!",0.2946666666666667,0.7053333333333334,0.0,0.5384333333333333
149,Lovely experience at their showroom. Really friendly staff - we were helped by Nikki who went the extra mile for us and patiently answered questions even though it was almost closing time. Castlery has comfortable couches at a great price point. Would recommend giving them a shot.,0.4455,0.5545,0.0,0.6348
150,Good quality and materials . Staffs are nice n helpful too :),0.598,0.402,0.0,0.59185
151,"Went back for another purchase and continue to receive very good customer service from Ms. Samirah. Always prompt and clear communication, keeping us posted on our purchases and delivery schedule. Highly recommended.",0.33366666666666667,0.6663333333333333,0.0,0.35783333333333334
152,Great service and quality stuff! Got our bed frame from there! Can’t wait for it to be delivered!,0.17433333333333334,0.8256666666666667,0.0,0.21960000000000002
153,Nickki was very attentive and assisted to mix and match the perfect chairs to the table of our choice.,0.171,0.829,0.0,0.5719
154,Service from kester is simply wonderful and awesome. A friendly and welcoming staff.,0.659,0.34099999999999997,0.0,0.77925
155,Great furniture company to shop at. friendly staff and excellent products. highly recommended!,0.6176666666666666,0.38233333333333336,0.0,0.5820333333333333
156,Wonderful experience here with friendly staff assisting you. Products are of good quality and the showroom is sufficiently wide for a comfortable shopping experience!,0.42700000000000005,0.5730000000000001,0.0,0.7554
157,"I am writing this to express my appreciation for the excellent customer service which I had received from your showroom today. Sylvia was warm and accommodating, and extremely helpful to me. I have always been pleased with the service I …",0.334,0.666,0.0,0.6141666666666666
158,"We visited the showroom on a weekday as we really wanted to carefully look at the display items to get a feel of the furniture. As we had quite a number of items to get,  Sylvia was very patient with our many questions and also assisted us …",0.074,0.926,0.0,0.1724
159,"Great furniture selection. 6 years ago, we bought a sofa set from Castlery and we are back again for another sofa set! Reasonably priced",0.224,0.776,0.0,0.2083
160,Really like the display of all the furnitures there. Very professional staff. Placed the order right away!,0.08633333333333333,0.9136666666666666,0.0,0.14003333333333332
161,Very good service by Alan. He knows the products very well. High quality furnishing,0.245,0.755,0.0,0.2528333333333333
162,Staffs are very friendly and helpful. Very pleasant experience.,0.6315,0.3685,0.0,0.65915
163,"My wife n I decided choose castlery furniture for our new house, cos the design was very suit to our home design n price is very reasonable n staff are friendly too😃😉☺️",0.106,0.894,0.0,0.4939
164,We just visited the showroom and we were amazed. Wondering what took us so long. The furniture is modern and very affordable. We bought a few pieces and will definitely be back. The staff were extremely friendly and professional. Not the …,0.151,0.849,0.0,0.23951666666666666
165,Fell in love with the Bean bag and purchased it immediately. Great service by Ms Ivy. Overall experience in Castlery always a pleasant one. Will come back again!,0.27575,0.7242500000000001,0.0,0.40735
166,Found an ideal sofa with nice fabric. Friendly and pretty salesperson who is also very helpful!,0.587,0.41300000000000003,0.0,0.8018000000000001
167,"At the beginning wanted to order the Alfie sofa thru the website, in the end we decided to visit the showroom at Jit Poh building. Wow! Surprisingly... the sofa very comfy and both of us like it very much. And also the very helpful staff... thanks Castlery! We sure will come back to you if we need anything.",0.3762,0.6238,0.0,0.41294
168,"Bought the Almo TV console a a year ago after visiting the showroom, which was nicely set up.
Right as it was delivered, we found a problem with the hinges, so Castlery arranged for a followup repair at my house.
Few months of using it, I …",0.054,0.9046666666666666,0.04133333333333333,0.012833333333333344
169,Sylvia is such a lovely sales rep! Wonderful service,0.6185,0.3815,0.0,0.5979
170,Staffs were friendly and welcoming. Thank you!,0.7030000000000001,0.29700000000000004,0.0,0.5734
171,"Very good service, able to advice us according to what we need.",0.202,0.798,0.0,0.4201
172,We came here to shop for a new sofa. The staff Ms Ivy Diaz is attentive to us and provided a detailed explanation on the design that we have in mind (Pebble). Her warm and friendly demeanor has make the shopping experience at Castlery an enjoyable one. We will definitely come back to shop for new additions for our house. Thank you.,0.2596,0.7404,0.0,0.31074
173,Good quality and reasonably price modern furnitures. Excellent service by Alan,0.42300000000000004,0.577,0.0,0.46655
